id,name,date,is_hazardous,diameter_min_km,diameter_max_km,velocity_km_s,miss_distance_km,diameter_km,log_diameter,log_velocity,log_miss_distance,astrorisk_score,uncertainty_ratio,event_id
3878588,(2019 TE3),2026-04-10,False,0.0211132445,0.0472106499,17.9611030354,53382612.49397426,0.03157166442148086,-1.5007025206279714,1.2543330042422607,7.727399823927953,-9.720841377327346,1.2360679703393385,3878588_2026-04-10
54138712,(2021 HE1),2026-04-10,False,0.0043506583,0.0097283677,9.7483332748,10070728.087415053,0.00650575158451788,-2.186702517153415,0.9889303683764363,7.003060870048757,-11.58530768475613,1.236067947784639,54138712_2026-04-10
54190303,(2021 QV1),2026-04-10,False,0.0126635356,0.0283165265,19.8025635183,73671279.9441451,0.018936402546447236,-1.7227025205378312,1.296721415000438,7.867298215230893,-10.44196294684351,1.2360679727068646,54190303_2026-04-10
54269399,(2022 GE2),2026-04-10,False,0.0109283596,0.0244365549,9.1611059561,4612750.39007284,0.01634170919250315,-1.7867025195613953,0.9619479061658249,6.663959954251236,-10.100171700603774,1.2360679617820414,54269399_2026-04-10
54319164,(2022 UP6),2026-04-10,False,0.0061454682,0.0137416847,8.0578720319,58641027.93423794,0.0091896184000358,-2.0367025176420017,0.9062203660261042,7.768201574563742,-12.065868395437537,1.2360679657236209,54319164_2026-04-10
54607525,(2026 GW),2026-04-10,False,0.0075501395,0.0168826252,8.5400132112,1407854.005614436,0.011290091912212911,-1.9473025186389383,0.9314585425379805,6.14855762082637,-10.127548091667224,1.236067966213499,54607525_2026-04-10
54607624,(2026 GY1),2026-04-10,False,0.0240632884,0.0538071487,10.0937696711,1121805.569700877,0.035983009006332216,-1.4439025212675283,1.0040533903849715,6.049917591926263,-8.373518374958905,1.2360679754971977,54607624_2026-04-10
3655742,(2014 AG5),2025-06-19,False,0.0770113926,0.1722027088,4.8275847705,22981062.22139467,0.11515889203261846,-0.9387025218332474,0.6837299085685888,7.361370098600687,-8.810017846963252,1.2360679746543526,3655742_2025-06-19
54144921,(2021 JJ4),2025-06-19,False,0.0157962856,0.0353215683,7.0672548195,20323177.853685834,0.02362095638848492,-1.6267025203863272,0.8492507506823489,7.307991617805395,-10.48959767759968,1.2360679637492247,54144921_2025-06-19
54534098,(2025 KL14),2025-06-19,True,0.1453968429,0.3251172245,7.520065992,29215703.485348493,0.21741899184457306,-0.6627025221794617,0.8762216517457814,7.465616348155327,-7.701280611202149,1.236067977074303,54534098_2025-06-19
54533413,(2025 KK3),2025-06-19,False,0.0552783379,0.1236061213,6.4449806315,23096505.865448367,0.08266039523090721,-1.0827025219962298,0.8092216165533656,7.363546283003202,-8.993210615885161,1.236067976573391,54533413_2025-06-19
54533602,(2025 KT6),2025-06-19,False,0.0540200494,0.1207925025,9.1511256898,2698381.393745272,0.08077881499625768,-1.0927025215662662,0.9614745203879549,6.4311033335837475,-7.786261857506636,1.236067973243897,54533602_2025-06-19
54533604,(2025 KU6),2025-06-19,False,0.04411182,0.0986370281,9.146902341,8494106.037628828,0.06596255626400589,-1.1807025217166007,0.9612740422699352,6.929117678278115,-8.548677158888047,1.2360679739895835,54533604_2025-06-19
54539469,(2025 MF96),2025-06-19,False,0.0270741591,0.0605396602,13.5363721987,6048151.003393975,0.04048531081904569,-1.3927025210807167,1.131502287307145,6.78162262560196,-8.69672561422982,1.2360679736270446,54539469_2025-06-19
3038472,(2000 LF3),2025-06-17,True,0.1266353563,0.283165265,14.4862985685,7249056.5066965,0.1893640256887747,-0.7227025220875014,1.1609574319456855,6.860281485108951,-6.706474187480085,1.2360679761943638,3038472_2025-06-17
3602706,(2012 HG2),2025-06-17,False,0.0105816886,0.023661375,2.8499362485,32785340.3008904,0.015823315142466984,-1.8007025195318218,0.4548351452046853,7.515679695857708,-12.008116964043804,1.2360679633298983,3602706_2025-06-17
3956451,(2019 YS3),2025-06-17,False,0.0315177333,0.0704757942,5.9667604042,18937512.398627028,0.047130004091887015,-1.3267025216128803,0.7757385990675705,7.277322930184521,-9.70595329688802,1.236067974989597,3956451_2025-06-17
54110078,(2021 CT1),2025-06-17,False,0.0228325794,0.0510551996,8.6170408341,22508348.046619754,0.034142669764531425,-1.4667025212383598,0.9353581509733919,7.352343622030104,-9.8817348837984,1.2360679703316042,54110078_2025-06-17
54342224,(2023 DO),2025-06-17,False,0.0201629919,0.0450858206,9.2233333325,56936977.99991168,0.030150705390797297,-1.5207025214284506,0.9648879043867594,7.7553944127092205,-10.387726168221054,1.2360679754274564,54342224_2025-06-17
54534775,(2025 MC),2025-06-17,False,0.0049952241,0.0111696606,8.6469868415,198681.604337415,0.0074696022529944965,-2.126702517394363,0.9368647980961431,5.298157658229131,-9.804535614219933,1.2360679426561076,54534775_2025-06-17
3529587,(2010 LJ61),2025-05-19,False,0.1677084622,0.3750075218,17.4147987281,17832345.986654982,0.2507826445241197,-0.6007025220868576,1.2409184594582097,7.251208481820172,-6.5714791291643255,1.2360679762788573,3529587_2025-05-19
3603627,(2012 JN4),2025-05-19,False,0.0530340723,0.1185877909,18.6824803752,69419945.56144948,0.07930443541497463,-1.1007025218147148,1.271434534731049,7.841484268765365,-8.600722764747411,1.2360679773103753,3603627_2025-05-19
3692561,(2014 TV),2025-05-19,False,0.0350392641,0.0783501764,18.6391120875,35269843.774106,0.05239592086375797,-1.2807025216400443,1.2704252200007748,7.547403535987479,-8.848660660906063,1.2360679737104752,3692561_2025-05-19
3836275,(2018 WK),2025-05-19,False,0.0101054342,0.0225964377,12.0947443876,54669679.62353285,0.015111148676779979,-1.8207025185562704,1.082596694344492,7.737746528836874,-11.0346606958167,1.236067954051218,3836275_2025-05-19
3841719,(2019 JX1),2025-05-19,False,0.0040230458,0.0089958039,26.1838357327,64477765.28297561,0.006015856638710618,-2.2207025145587456,1.4180332677138534,7.809409976965603,-11.635450985214133,1.2360679504054382,3841719_2025-05-19
54016950,(2020 HH10),2025-05-19,False,0.0483676488,0.1081533507,16.2696775182,32116699.590950925,0.07232650470747798,-1.140702521761758,1.211378944859981,7.5067309094869925,-8.506080585052304,1.2360679764196683,54016950_2025-05-19
54225508,(2021 WR4),2025-05-19,False,0.0021804944,0.0048757337,7.6310375187,74360017.04850869,0.0032605996425107576,-2.4867025100832727,0.8825835888142798,7.871339480670496,-13.566279833291755,1.2360679194558848,54225508_2025-05-19
54268819,(2022 FY4),2025-05-19,False,0.0225193047,0.050354696,16.6791236456,74104460.42836745,0.03367421479856466,-1.4727025208966118,1.2221732282060882,7.86984434942503,-9.843605455702688,1.2360679668938979,54268819_2025-05-19
54296726,(2022 QX1),2025-05-19,False,0.0318093633,0.0711278987,34.3981227545,70579007.5232475,0.047566092655524035,-1.3227025215758492,1.5365347420027948,7.848675547050196,-8.743713627772154,1.236067974878114,54296726_2025-05-19
54327902,(2022 WN2),2025-05-19,False,0.0043107712,0.0096391775,8.8440074957,30376268.06799193,0.006446106480557701,-2.1907025180968107,0.9466491019961378,7.482534416760657,-12.161343767058813,1.2360679630580267,54327902_2025-05-19
54439716,(2024 JQ1),2025-05-19,False,0.0101520787,0.0227007381,6.3980426741,18717258.39248115,0.015180898515545398,-1.8187025201255262,0.8060471324513975,7.272242235843648,-11.116255531317432,1.2360679666907233,54439716_2025-05-19
54494481,(2024 UB1),2025-05-19,False,0.005377185,0.0120237511,9.8812766042,44373131.53178155,0.00804076700686281,-2.094702516626498,0.9948130565701622,7.647120079133093,-11.941601515872263,1.2360679382229192,54494481_2025-05-19
54533091,(2025 KL1),2025-05-19,False,0.0373727432,0.0835679943,16.9686874084,10862109.15231641,0.05588528599473178,-1.252702521434105,1.229648249312804,7.035914162663064,-8.33472522833977,1.2360679741698275,54533091_2025-05-19
54532957,(2025 KY),2025-05-19,False,0.0093015425,0.0207988814,14.6514082635,745636.085746178,0.013909050265728407,-1.8567025202597571,1.165879370199799,5.872526917936601,-9.110875738316274,1.2360679722092551,54532957_2025-05-19
54532863,(2025 KE),2025-05-19,False,0.0447254765,0.1000092059,7.8117277806,4636495.7607822,0.06688018681391457,-1.1747025218195146,0.892747100796087,6.6661898670371915,-8.40480323090356,1.2360679774175956,54532863_2025-05-19
54532960,(2025 KZ),2025-05-19,False,0.0145396843,0.0325117225,18.0721120943,821197.984842965,0.02174189920865256,-1.6627025198984113,1.2570089116832448,5.914447874974426,-8.388537611303171,1.2360679713240543,54532960_2025-05-19
2163696,163696 (2003 EB50),2025-06-10,False,1.313877806,2.9379200884,18.753012209,26537111.167122986,1.964705575894342,0.29329747771330217,1.2730710363688547,7.423853643755873,-3.997819137878257,1.2360679774481196,2163696_2025-06-10
3485969,(2010 AN61),2025-06-10,False,0.0105816886,0.023661375,4.3586702778,37482070.25276791,0.015823315142466984,-1.8007025195318218,0.63935401700927,7.573823570330008,-11.697223094906935,1.2360679633298983,3485969_2025-06-10
3744561,(2016 CN248),2025-06-10,False,0.0092162655,0.0206081961,17.0337734817,64336298.44616456,0.013781531363882046,-1.860702519049795,1.2313108676213467,7.80845607038862,-10.927941892295312,1.2360679579373235,3744561_2025-06-10
3753870,(2016 LV10),2025-06-10,False,0.065246163,0.1458948557,18.2642365712,9469827.16298495,0.09756577030836008,-1.0107025217818533,1.26160152380767,6.976342052620286,-7.485246570350505,1.2360679750071006,3753870_2025-06-10
3767164,(2017 BO30),2025-06-10,False,0.04411182,0.0986370281,16.002206687,59958024.88525062,0.06596255626400589,-1.1807025217166007,1.2041798755277948,7.777847318046072,-8.911595132140285,1.2360679739895835,3767164_2025-06-10
3841673,(2019 JE),2025-06-10,False,0.0152249185,0.0340439527,10.4793683468,17074966.827148695,0.02276656331718415,-1.642702520618607,1.0203351059565642,7.232359868617098,-10.11979721855979,1.2360679682057543,3841673_2025-06-10
54053734,(2020 RM),2025-06-10,False,0.0101054342,0.0225964377,5.5682414043,33586362.73907624,0.015111148676779979,-1.8207025185562704,0.7457180553248792,7.526162974134024,-11.496834419153076,1.236067954051218,54053734_2025-06-10
54106579,(2021 BR2),2025-06-10,False,0.0017805533,0.0039814382,7.529417596,61236476.76323463,0.0026625482015835995,-2.5747025048974503,0.8767613846227367,7.787010195639833,-13.757594941086712,1.2360678988903115,54106579_2025-06-10
54246202,(2022 CQ4),2025-06-10,False,0.0185590173,0.0414992243,24.4136196314,74704902.82036622,0.027752203907442746,-1.5567025206400165,1.387632173905009,7.873349105134786,-9.768192319244818,1.236067972003733,54246202_2025-06-10
54327489,(2022 WA1),2025-06-10,False,0.0089650967,0.0200465656,14.9976428099,32130385.13321384,0.013405946408474617,-1.872702517832092,1.1760230060520445,7.506915931285322,-10.772977472677509,1.236067958574636,54327489_2025-06-10
54360100,(2023 KK4),2025-06-10,False,0.0081762653,0.0182826851,28.202577853,54695717.476881444,0.012226368380429124,-1.9127025195060339,1.4502888067664848,7.737953323610054,-10.575483268595185,1.236067973038155,54360100_2025-06-10
54370594,(2023 LK),2025-06-10,False,0.0242412481,0.0542050786,18.0191032012,20290541.02885451,0.036249120797925576,-1.4407025213360063,1.255733172635354,7.307293627255794,-9.117934845993105,1.2360679719454377,54370594_2025-06-10
54441878,(2024 JR16),2025-06-10,True,0.1144339731,0.2558821427,14.8047581454,19565629.84306367,0.17111870217630262,-0.7667025220104993,1.1704013170321252,7.291493832965767,-7.250798764933014,1.2360679756595219,54441878_2025-06-10
54487274,(2024 TL2),2025-06-10,False,0.0018730742,0.0041883212,8.6610726394,67196078.01981501,0.002800899209367063,-2.5527025035192654,0.9375716809975343,7.827343925671996,-13.610308074234723,1.2360678911669443,54487274_2025-06-10
54521721,(2025 EB),2025-06-10,False,0.1243240006,0.2779969165,10.1244788991,29365645.05645482,0.18590774274823563,-0.7307025219750829,1.0053726795878513,7.467839545154523,-7.649201751904069,1.2360679758916417,54521721_2025-06-10
54533503,(2025 KS4),2025-06-10,False,0.0492668706,0.1101640716,6.6846920288,28312655.18014436,0.07367115487276099,-1.1327025214799205,0.825081403635359,7.4519805997081905,-9.199925356877234,1.2360679729553028,54533503_2025-06-10
2468005,468005 (2012 XD112),2025-06-20,True,0.1536579294,0.3435895754,22.2981542522,65489118.092761725,0.22977219744649086,-0.6387025221343209,1.3482689154599705,7.816169142054607,-7.035738877537629,1.2360679765634874,2468005_2025-06-20
3072545,(2001 BD16),2025-06-20,False,0.2401900301,0.5370812349,23.7547036294,25560687.02153659,0.3591678687978313,-0.4447025221843774,1.3757496164064273,7.407572522633955,-5.9901808563742325,1.2360679773127403,3072545_2025-06-20
3126224,(2002 KK3),2025-06-20,False,0.7665755735,1.7141150923,17.6039643462,58009644.16990771,1.1462978495682865,0.05929747771900789,1.2456104803055377,7.7635002015213885,-5.09438680775329,1.2360679774208758,3126224_2025-06-20
3532394,(2010 MP1),2025-06-20,False,0.1332155667,0.2978790628,19.4688339584,20616406.374008123,0.199203735303751,-0.7007025220868855,1.2893399412193733,7.314212966090478,-6.837640649912388,1.236067976554223,3532394_2025-06-20
3656930,(2014 BK25),2025-06-20,False,0.0088014652,0.0196806745,17.6002600764,35659352.16709904,0.013161260263526339,-1.8807025193303488,1.2455190853683713,7.552173448968058,-10.703242836222362,1.2360679647285546,3656930_2025-06-20
3798980,(2018 BS6),2025-06-20,False,0.0278326768,0.0622357573,10.2575284933,29606494.27616253,0.04161955932412236,-1.3807025214498425,1.0110427320254192,7.471386985347583,-9.591409085646273,1.236067972319256,3798980_2025-06-20
3825489,(2018 MG7),2025-06-20,True,0.1427430515,0.3191831664,18.4759710375,25437833.017072868,0.2134506480649995,-0.6707025220778594,1.2666072727875226,7.405480112133145,-6.884373132791678,1.236067976145187,3825489_2025-06-20
3989253,(2020 BD11),2025-06-20,False,0.0368599699,0.0824213984,10.2420298937,40912704.84144724,0.055118511084207525,-1.2587025217465784,1.0103860390919563,7.6118581927441085,-9.36719367979993,1.2360679756386128,3989253_2025-06-20
54266166,(2022 BY39),2025-06-20,False,0.0027450798,0.0061381851,6.5141217466,23111566.66093019,0.004104851754530361,-2.3867025120941077,0.8138558711195358,7.363829385943655,-12.896225179986907,1.2360679556176124,54266166_2025-06-20
54392660,(2023 TE7),2025-06-20,False,0.0904804968,0.2023205415,24.6464555553,60163295.93168644,0.1352999006199377,-0.8687025220779057,1.3917544715478214,7.779331620232107,-7.60193024337018,1.236067976324299,54392660_2025-06-20
54526764,(2025 GM1),2025-06-20,False,0.2538370294,0.5675968529,15.2950027233,29031980.725544497,0.37957489252705423,-0.4207025221513451,1.1845495586503794,7.462876666862642,-6.355885116015918,1.236067976835507,54526764_2025-06-20
54533315,(2025 KQ2),2025-06-20,False,0.0433066885,0.0968366995,8.5585078371,11365538.761759728,0.06475860391187109,-1.188702521816066,0.9323980526959519,7.055590027453291,-8.756901487509586,1.2360679777303498,54533315_2025-06-20
54535068,(2025 MY),2025-06-20,False,0.1198270801,0.2679414966,14.6924828902,14470778.89450085,0.17918327816847776,-0.7467025219873795,1.1670951936418303,7.1604919077935225,-7.066409086472,1.2360679760600561,54535068_2025-06-20
54537838,(2025 MQ91),2025-06-20,False,0.0284809831,0.0636854144,7.4401933553,7851448.458137105,0.042589003407486496,-1.3707025213787705,0.871584222117399,6.894949784050663,-9.263888903952175,1.236067977456621,54537838_2025-06-20
54566741,(2025 XA5),2025-06-20,False,0.0246919266,0.0552128263,13.9248105201,19075616.021004084,0.03692304232289303,-1.4327025207275086,1.1437892942880326,7.280478571801384,-9.291007545407844,1.2360679695359695,54566741_2025-06-20
2162039,162039 (1996 JG),2025-06-05,True,0.437074004,0.9773271842,15.168589307,25195990.49742793,0.6535780792042674,-0.1847025222602846,1.1809451928744008,7.401331435885353,-5.5935486169174045,1.2360679773496506,2162039_2025-06-05
2419624,419624 (2010 SO16),2025-06-05,True,0.2170475943,0.4853331752,17.4631359924,71725470.59179069,0.3245618556009631,-0.4887025221931054,1.2421222360444195,7.855673406339402,-6.837536500829879,1.2360679768953016,2419624_2025-06-05
2424482,424482 (2008 DG5),2025-06-05,True,0.3210369174,0.7178603705,6.2083872964,3492786.83390506,0.4800621631298825,-0.3187025222083502,0.7929788015952167,6.543172081290752,-5.913322044725369,1.2360679768238803,2424482_2025-06-05
3006207,(1995 HM),2025-06-05,False,0.0780827277,0.1745982871,2.5368981298,20138069.15937501,0.11676091173211915,-0.9327025220934829,0.4043030283133513,7.304017828003702,-9.293519337657449,1.236067977123105,3006207_2025-06-05
3841718,(2019 JU1),2025-06-05,False,0.0319561887,0.0714562102,16.2080636502,44501835.33655482,0.04778564781331383,-1.320702521128086,1.2097311335270506,7.6483779224438875,-9.191023218774044,1.2360679725361992,3841718_2025-06-05
54017402,(2020 LN),2025-06-05,False,0.0506471459,0.1132504611,16.1377296257,70574450.74220772,0.07573514789431637,-1.1207025215916442,1.2078424349496641,7.848647506860663,-8.795070201736268,1.2360679750839267,54017402_2025-06-05
54017437,(2020 LF1),2025-06-05,False,0.058150704,0.130028927,19.9918831301,59563175.3695854,0.08695558432564643,-1.0607025216846921,1.3008537042999864,7.7749778423496005,-8.355377998803704,1.2360679739387712,54017437_2025-06-05
54051081,(2020 PV3),2025-06-05,False,0.02658,0.0594346868,4.4894225779,62157240.47812375,0.03974637059083508,-1.4007025213698634,0.6521904863675719,7.793491725359683,-10.69121831673413,1.236067971271377,54051081_2025-06-05
54534234,(2025 LD),2025-06-05,False,0.0164647438,0.0368162863,6.79749576,1120269.304294486,0.02462053455140546,-1.6087025203066534,0.8323489453708657,6.049322436339902,-9.21073210651813,1.2360679658066225,54534234_2025-06-05
54533600,(2025 KY4),2025-06-05,False,0.0114433973,0.0255882143,3.7730619493,2772278.642543634,0.017111870220184625,-1.7667025196614954,0.5766939358826035,6.442836879200014,-10.589556566419294,1.2360679705137216,54533600_2025-06-05
54534379,(2025 LQ),2025-06-05,False,0.0358554334,0.0801751865,12.1210269388,3515439.721289384,0.05361637865320008,-1.2707025215842327,1.0835394164477468,6.54597965555374,-8.191008387410944,1.236067975583115,54534379_2025-06-05
54110077,(2021 CR1),2025-05-01,False,0.0253837029,0.0567596853,13.4878899214,69098808.07745978,0.03795748922614215,-1.4207025214255273,1.1299440128945308,7.839470556059486,-9.841690094547006,1.2360679763705082,54110077_2025-05-01
54138303,(2021 GT16),2025-05-01,False,0.0088014652,0.0196806745,14.5152218623,31464966.07324396,0.013161260263526339,-1.8807025193303488,1.1618236783268165,7.497827267810475,-10.816287469147888,1.2360679647285546,54138303_2025-05-01
54144240,(2021 JZ2),2025-05-01,False,0.0695913044,0.1556108872,19.4987747275,60630567.42179523,0.10406327219095728,-0.9827025217461354,1.2900073218363193,7.782691632675037,-8.150784554240804,1.2360679745556429,54144240_2025-05-01
54421069,(2024 BF),2025-05-01,False,0.0333084924,0.0744800533,4.5606837455,3635347.530341538,0.04980781353657923,-1.3027025216365977,0.6590299577259687,6.560545934671013,-9.150593584128869,1.2360679757572337,54421069_2025-05-01
54527149,(2025 GT1),2025-05-01,False,0.0268259417,0.0599846292,11.0745778949,4308271.017862097,0.040114139225656056,-1.3967025214255437,1.0443271821758477,6.6343030153919225,-8.735756215316858,1.2360679728306871,54527149_2025-05-01
54527284,(2025 HE1),2025-05-01,False,0.0347180222,0.0776318577,10.0983583555,12766392.664162828,0.05191555218868273,-1.2847025215085845,1.0042507782329266,7.106068198174356,-8.951674206234255,1.236067974413393,54527284_2025-05-01
54527390,(2025 HF2),2025-05-01,False,0.0333084924,0.0744800533,13.3715312739,20306711.810612164,0.04980781353657923,-1.3027025216365977,1.126181144417452,7.307639605427499,-8.963384881502389,1.2360679757572337,54527390_2025-05-01
54528735,(2025 JB),2025-05-01,False,0.0083282735,0.0186225856,14.2480936362,199574.539063658,0.012453673600747759,-1.904702517434368,1.1537567605817152,5.300105134899917,-8.706699166039591,1.2360679529068306,54528735_2025-05-01
54527292,(2025 HN1),2025-05-01,False,0.0224158379,0.0501233372,6.2540075052,13368128.613983696,0.03351949584469074,-1.47470252077223,0.7961583980947013,7.12607061522725,-9.957861381354537,1.2360679667652845,54527292_2025-05-01
54527597,(2025 HP3),2025-05-01,False,0.0455569852,0.1018685158,6.5966037052,28340909.026741266,0.06812358230926033,-1.1667025219004956,0.8193203943773947,7.452413776009051,-9.313880552955748,1.2360679757270947,54527597_2025-05-01
54528916,(2025 JF),2025-05-01,False,0.0051588747,0.0115355944,22.6995031207,173735.381605991,0.007714316956129148,-2.112702515729547,1.356016350838211,5.239888272514298,-8.865963118026517,1.2360679309371883,54528916_2025-05-01
2141531,141531 (2002 GB),2025-05-29,False,0.3931470096,0.8791034386,14.8381091952,71899686.0479213,0.5878919016406564,-0.230702522211955,1.1713785627782165,7.856726994027485,-6.206077435106917,1.236067977143767,2141531_2025-05-29
3458579,(2009 HU44),2025-05-29,False,0.0802703167,0.1794898848,14.333534337,53762184.1326885,0.12003212027346062,-0.92070252199965,1.1563532911539673,7.730476903972595,-8.17987788766361,1.2360679769984415,3458579_2025-05-29
3483206,(2009 XV1),2025-05-29,False,0.0888290416,0.1986277755,21.9013171545,15258208.436384667,0.1328303991291337,-0.8767025220565663,1.340470234281812,7.183503543325992,-7.1326706409320675,1.2360679773043188,3483206_2025-05-29
3721410,(2015 LA40),2025-05-29,False,0.0880146521,0.1968067451,22.0552576442,55680799.58423431,0.13161260274346784,-0.880702521943111,1.3435121354694126,7.74570546317807,-7.700788758068578,1.2360679759636661,3721410_2025-05-29
3759724,(2016 SA2),2025-05-29,False,0.0063176415,0.0141266758,10.7464916827,33293626.50046476,0.009447077500006323,-2.024702517255615,1.031266706904729,7.522361103157892,-11.533935241115278,1.2360679497868319,3759724_2025-05-29
3799765,(2018 DC4),2025-05-29,False,0.0092162655,0.0206081961,4.6846992379,28103368.403285198,0.013781531363882046,-1.860702519049795,0.670681714013591,7.448758376534528,-11.68950250565673,1.2360679579373235,3799765_2025-05-29
54016687,(2020 HL4),2025-05-29,False,0.0319561887,0.0714562102,8.2364083536,11330178.373066977,0.04778564781331383,-1.320702521128086,0.9157378704086189,7.054236747094547,-9.184868569661568,1.2360679725361992,54016687_2025-05-29
54218583,(2021 VP8),2025-05-29,False,0.0146742183,0.0328125497,9.1713715046,47752057.54189645,0.02194307447185557,-1.6587025209709465,0.9624342857664816,7.6789920892148515,-10.730231080594727,1.2360679734738036,54218583_2025-05-29
54532951,(2025 KR),2025-05-29,False,0.0337718597,0.0755161741,13.7786888273,4944899.234720913,0.05050070927012782,-1.2967025214185979,1.1392078923090738,6.694157446135311,-8.305849225772956,1.2360679763333615,54532951_2025-05-29
54533322,(2025 KD3),2025-05-29,False,0.0573528464,0.1282448632,12.0770894551,7538488.472434784,0.08576250894591769,-1.066702521857727,1.0819622831387543,6.877284275062349,-7.913467274358021,1.2360679744116976,54533322_2025-05-29
54533414,(2025 KJ3),2025-05-29,False,0.0316632126,0.0708010957,13.7323884101,21348598.667649306,0.04734754635102061,-1.3247025212096217,1.1377460786177525,7.329369372996599,-9.027984779389959,1.236067971712801,54533414_2025-05-29
2387746,387746 (2003 MH4),2025-05-24,True,0.2503542548,0.5598091321,8.3499414487,6676622.037356153,0.37436692975893354,-0.4267025221511125,0.9216834301480065,6.824556791579196,-6.261297497736521,1.2360679766501546,2387746_2025-05-24
3968755,(2019 YB5),2025-05-24,False,0.02658,0.0594346868,20.6161115958,50443586.76976403,0.03974637059083508,-1.4007025213698634,1.3142067564039464,7.702805959323224,-9.276500010624922,1.236067971271377,3968755_2025-05-24
54144373,(2021 JY3),2025-05-24,False,0.0054269395,0.0121350055,6.2879777426,11181224.566776687,0.00811516732302343,-2.0907025158691517,0.798510995779494,7.048489370050421,-11.723574926098888,1.2360679304409432,54144373_2025-05-24
54231712,(2021 TP114),2025-05-24,False,0.0084831076,0.0189688053,7.9327817254,72249664.22103235,0.012685204625994422,-1.896702519325009,0.899425504618328,7.858835833057767,-11.750092381796138,1.2360679683460816,54231712_2025-05-24
54278447,(2022 JX1),2025-05-24,False,0.0439091446,0.0981838322,2.5682299199,34717880.78592921,0.06565948587562909,-1.1827025215278129,0.4096339012182688,7.540553207545172,-10.269392969692074,1.2360679756078237,54278447_2025-05-24
54330920,(2022 WD11),2025-05-24,False,0.0106795998,0.023880311,22.5474582793,61924222.73683011,0.0159697265029661,-1.796702518791983,1.3530975920035024,7.791860564095595,-10.475772936464539,1.2360679541936774,54330920_2025-05-24
54515743,(2025 AP3),2025-05-24,False,0.1579628558,0.3532156834,11.7673858954,25271324.78336551,0.23620956386906236,-0.6267025220700911,1.0706799957872224,7.40262800927348,-7.1413755839093085,1.236067976155146,54515743_2025-05-24
54521724,(2025 DJ29),2025-05-24,False,0.0137579896,0.0307638,2.7874488467,18222682.55345634,0.02057299298732394,-1.6867025198392265,0.44520690627816073,7.260612309651709,-11.430306056613066,1.2360679700174513,54521724_2025-05-24
54528049,(2025 HK12),2025-05-24,False,0.0406027058,0.0907904103,5.387034818,22641063.542673875,0.060715206652635134,-1.2167025217477772,0.731349782536828,7.354896823570383,-9.542304823740057,1.236067975952312,54528049_2025-05-24
54532959,(2025 KA1),2025-05-24,False,0.0140137697,0.0313357417,4.4723601372,8691616.60479967,0.02095547345116513,-1.6787025205455202,0.6505367678981919,6.939100560942066,-10.674134586782243,1.2360679708039735,54532959_2025-05-24
54532943,(2025 KL),2025-05-24,False,0.0111829138,0.0250057554,8.1733813229,3070380.208762667,0.01672235650684689,-1.7767025194071508,0.9124017610760913,6.487192157999504,-9.992496194068774,1.2360679625727962,54532943_2025-05-24
54533010,(2025 KK1),2025-05-24,False,0.0048815189,0.0109154081,21.7056523402,505696.256530409,0.00729957333967973,-2.1367025177159733,1.3365728426296974,5.70388973873398,-9.440851606622505,1.2360679534382635,54533010_2025-05-24
54533100,(2025 KV1),2025-05-24,False,0.0241298697,0.0539560289,19.1238642365,10423460.312433442,0.036082571234412254,-1.4427025211147018,1.2815756519080463,7.0180119171519815,-8.782968176679994,1.2360679708267635,54533100_2025-05-24
3183847,(2004 LO2),2025-06-15,False,0.02658,0.0594346868,13.7646253083,18834127.614477225,0.03974637059083508,-1.4007025213698634,1.1387643938107808,7.274945508744592,-9.19952428523262,1.236067971271377,3183847_2025-06-15
3394071,(2007 VY137),2025-06-15,False,0.0345585074,0.0772751717,19.4686764329,72169025.2843833,0.051677021905588955,-1.286702521402377,1.2893364272579144,7.85835083975153,-9.139785549442832,1.2360679725535022,3394071_2025-06-15
3566360,(2011 KB),2025-06-15,False,0.0253837029,0.0567596853,7.3610038984,21299578.153371755,0.03795748922614215,-1.4207025214255273,0.8669370477406856,7.328371002148734,-9.856604470943946,1.2360679763705082,3566360_2025-06-15
3799001,(2018 CL),2025-06-15,False,0.0211132445,0.0472106499,12.683645797,57913082.23045308,0.03157166442148086,-1.5007025206279714,1.103244105436979,7.7627766794223385,-10.058396030432295,1.2360679703393385,3799001_2025-06-15
54017313,(2020 KD7),2025-06-15,False,0.2550086879,0.5702167609,36.2544748535,68879028.29656179,0.38132693061951056,-0.41870252215915177,1.5593616187493478,7.838087011726406,-5.975471340705166,1.2360679766330158,54017313_2025-06-15
54034188,(2020 NO),2025-06-15,False,0.0116025908,0.0259441818,17.6174910605,48814895.25151178,0.017349920030542143,-1.7607025201206383,1.2459440598013152,7.688552361725704,-10.478771802484989,1.23606797168036,54034188_2025-06-15
54159401,(2021 LD6),2025-06-15,False,0.0096506147,0.0215794305,13.8339169932,55552233.03550677,0.01443103493173405,-1.8407025190485473,1.140945165483191,7.744701520981779,-10.98491874716104,1.2360679653279705,54159401_2025-06-15
54217964,(2021 VO6),2025-06-15,True,0.1586919792,0.3548460529,16.1855522412,13248958.157872984,0.23729985766116443,-0.6247025221010761,1.2091275218576962,7.122181728531217,-6.578034251119053,1.2360679762471145,54217964_2025-06-15
